Tenemos una amplia gama de productos.	We have a wide range of products.
Me estás ocultando algo.	You're hiding something from me.
Hasta ahora no ha habido quejas.	So far, there haven't been any complaints.
Si hicieras eso, sería injusto.	If you did that, it would be unfair.
Que yo sepa, él no la amenazó.	As far as I know, he didn't threaten her.
No deberías recurrir a amenazas.	You shouldn't resort to threats.
No puedo con este problema.	I can't handle this problem.
Dilo en voz alta.	Say it aloud.
Por un lado me gusta la idea.	On the one hand, I like the idea.
Pero, por otro lado, estoy en desacuerdo.	But on the other hand, I disagree.
Nunca estás de acuerdo conmigo.	You never agree with me.
¡Vaya casualidad!	What a coincidence!
Es improbable que le veas.	It's unlikely that you'll see him.
¿Por qué tienes tanta prisa?	Why are you in such a hurry?
Ya lo superarás.	You'll get over it.
Súbete al coche.	Get into the car.
Para cuando llegues, ya se habrán ido.	By the time you get there, they'll have left.
Es asombroso el progreso que has hecho.	It's amazing the progress you've made.
¿Cómo lo has conseguido?	How did you do it?
Le quiero vivo o muerto.	I want him dead or alive.
Quiero un estudio en profundidad.	I want an in-depth study.
Puedes saltarte este número.	You can skip this number.
Llámame en cuanto llegue el anfitrión.	Call me as soon as the host arrives.
¿Quién está encargado de esto?	Who's in charge of this?
¿Quién lleva la voz cantante aquí?	Who calls the shots here?
Más vale que hables con un abogado.	You'd better talk to a lawyer.
Más vale que hagas algo pronto.	You'd better do something soon.
Se van a aprovechar de ti.	They're going to take advantage of you.
Más vale que no toques eso.	You'd better not touch that.
Más vale que me hagas caso.	You'd better pay attention to me.
¿Dónde estarán?	I wonder where they are?
Alguien está llamando a la puerta.	Somebody's knocking at the door.
¿Quién será?	I wonder who it is?
No puedo permitirme el lujo de perderlo.	I can't afford to lose it.
Discutir con él es muy frustrante.	Arguing with him is very frustrating.
Soy escéptico acerca del éxito del plan.	I'm skeptical / sceptical about the plan's success.
Date la vuelta.	Turn around.
¿Qué harías si eso fuera verdad?	What would you do if that were true?
¿Qué pasaría si no hiciéramos nada?	What would happen if we did nothing?
¿Qué harías tú en mi lugar?	What would you do if you were me?
Me pegaría un tiro.	I'd shoot myself.
Deja de bromear, ¿quieres?	Quit / stop joking, will you?
Te estás tomando las cosas demasiado en serio.	You're taking things too seriously.
¿Quieres que te caliente la sopa?	Do you want me to heat up the soup for you?
Tengo un hambre que no veas.	I'm starving.
Me siento violento.	I feel embarrassed.
You'll have to bribe him.	You'll have to bribe him.
Te forrarás en ese negocio.	You'll make a killing in that business.
¿Me puedes dar una estimación del coste?	Can you give me a cost estimate?
El director general fue despedido.	The general manager was fired / sacked.
Su despido nos sorprendió a todos.	His dismissal surprised all of us.
Se le obligó a dimitir.	He was forced to resign.
Tuvo que firmar su propia dimisión.	He had to sign his own resignation.
Yo no habría firmado.	I wouldn't have signed.
¿Sabe el señor Smith quién eres?	Does Mr Smith know who you are?
Nadie sabe quién soy.	Nobody knows who I am.
¿Sabe ella cuándo sale el tren?	Does she know when the train leaves?
¿Quién sabe dónde vive el fontanero?	Who knows where the plumber lives?
Esta suciedad no puede quitarse.	This dirt can't be removed.
Se le advirtió que no fuera allí.	He was warned not to go there.
Perderás por mucho que te esfuerces.	You'll lose no matter how hard you try.
No lo compraré por mucho que me llames.	I won't buy it no matter how often you call me.
Por mucho que estudies, no aprenderás.	No matter how hard you study, you won't learn.
Querer es poder.	Where there's a will there's a way.
Clasifícalos por orden alfabético.	Sort them in alphabetical order.
Lo voy a comprar, por muy caro que sea.	I'm going to buy it no matter how expensive it is.
No lo haré a no ser que me ayudes.	I won't do it unless you help me.
Voy a heredar una fortuna.	I'm going to inherit a fortune.
¿Te puedes creer lo que hicieron?	Can you believe what they did?
Deben de haberse vuelto locos.	They must have gone crazy.
Deberías haberles parado.	You should've stopped them.
Tendrás que acostumbrarte a ello.	You'll have to get used to it.
Antes me apañaba sin agenda.	I used to get by without a diary.
Tu conducta fue vergonzosa.	Your conduct was disgraceful.
No seas cotilla.	Don't be nosy.
No es asunto tuyo.	It's none of your business.
Las bujías están gastadas.	The spark plugs are worn out.
Cambiemos de sitio.	Let's change places.
Ojalá pudiéramos cambiar de coche.	I wish we could change cars.
Logré convencerle.	I managed to convince him.
Ahora él está de nuestra parte.	Now, he's on our side.
No volverá a cambiar de opinión.	He won't change his mind again.
Cambiemos de lado.	Let's change sides.
Tendrás un período de prueba de tres meses.	You'll have a three-month trial period.
Su esfuerzo fue digno de elogio.	Her efforts were praiseworthy.
Él no es una persona digna de confianza.	He's not a trustworthy person.
No te puedes fiar de él.	You can't trust him.
Te dejará en la estacada.	He'll leave you high and dry.
Aquí todo el mundo pasa la pelota.	Here, everybody passes the buck.
¿Cómo te atreves?	How dare you?
Sujétalo de ambos extremos.	Hold it at both ends.
Estíralo con todas tus fuerzas.	Stretch it with all your might.
No se romperá, ya verás.	It won't break; you'll see.
Llama al señor que estaba aquí ayer.	Call the man who was here yesterday.
¿Cuál era el que tú querías?	Which one was the one you wanted?
El que yo quería era el azul.	The one I wanted was the blue one.
El azul..., el verde..., ¿qué importa?	The blue one... the green one... what difference does it make?
Importa mucho.	It makes a big difference.
El azul vale cuatro veces más.	The blue one's worth four times more.
Más vale que lo hagas, porque si no...	You'd better do it, because otherwise...
Haré lo que me dé la gana.	I'll do what I feel like.
Ha sido una velada encantadora.	It's been a delightful evening.
Nos lo hemos pasado en grande.	We've had a wonderful time.
No lo habrían hecho si les hubieras avisado a tiempo.	They wouldn't have done it if you had warned them in time.
Ponme al día respecto al asunto.	Bring me up to date on the matter.
Nos adjudicaron el proyecto.	They awarded us the project.
No cuentes conmigo.	Count me out.
¿Podemos contar con tu colaboración?	Can we count on your collaboration?
Me encantaría ayudaros.	I'd love to help you.
Se les pidió que no fumaran.	They were asked not to smoke.
Se hará en un futuro próximo.	It will be done in the near future.
Debería haberse hecho hace mucho tiempo.	It should've been done a long time ago.
Se le hizo una transfusión de sangre.	He was given a blood transfusion.
¿Cómo salió él de la operación?	How did he come out of the operation?
Se recuperó en tiempo récord.	He recovered in record time.
Si hubiéramos tenido más recursos, podríamos haber competido con ellos.	If we had had more resources, we could have competed with them.
Esta decisión nos fortalecerá.	This decision will strengthen us.
Si no estuviera tan apretado, yo podría respirar mejor.	If it weren't so tight, I could breathe better.
¿Te importaría aflojarlo un poco?	Would you mind loosening it a little?
Las experiencias así te abren la mente.	Experiences like that broaden your mind.
No han ensanchado la carretera aún.	The highway / road hasn't been widened yet.
¿Cuándo caduca?	When does it expire?
Se te ha acabado el tiempo.	You're out of time.
Según él, deberías haberlo hecho.	According to him, you should've done it.
Hay un viejo dicho sobre ese tema.	There's an old saying about that subject.
En lo que a mí concierne...	As far as I'm concerned...
Si fueras un poco más optimista...	If you were a little more optimistic...
Soy un pesimista por naturaleza.	I'm a pessimist by nature.
Los que estén a favor del plan que levanten la mano.	All in favour of the plan raise your hand.
Se fue por el desagüe.	It went down the drain.
La fábrica se ubicará cerca de aquí.	The factory will be located near here.
Debe de haber estado borracho para hacer semejante cosa.	He must've been drunk to do such a thing.
Están de viaje de negocios.	They're on a business trip.
Están de viaje de novios.	They're on their honeymoon.
Se aproxima la fecha de tu jubilación.	Your retirement date is approaching.
¿Qué harás cuando te jubiles?	What will you do when you retire?
Haré un viaje alrededor del mundo.	I'll take a trip around the world.
¿Y después?	And then?
Después, dedicaré mi tiempo a la caza.	Then, I'll devote my time to hunting.
No vendré por aquí para molestaros.	I won't come around here to bother you.
¡Qué alivio!	What a relief!
Si pudieras aliviar este dolor, te lo agradecería de verdad.	If you could relieve this pain, I'd really appreciate it.
La superficie está demasiado áspera.	The surface is too rough.
Quiero que la hagas más lisa.	I want you to make it smoother.
El fuerte viento derribó el árbol.	The strong wind blew down the tree.
Derribaron el avión.	They shot down the plane.
¿Cómo piensas sacarnos de este lío?	How do you plan to get us out of this mess?
No me lo explico.	I can't figure it out.
No me explico por qué ella se fue.	I can't figure out why she left.
Lo tengo en la punta de la lengua.	I have it on the tip of my tongue.
No rechaces una oferta así.	Don't turn down an offer like that.
Por cierto, ¿recibiste el recado?	By the way, did you get the message?
Un bonito detalle ayudaría.	A nice gesture would help things.
Él viene por aquí un día sí y otro no.	He comes around here every other day.
Más vale tarde que nunca.	Better late than never.
Si no hubieras tenido tanta prisa...	If you hadn't been in such a hurry...
¿Cómo se mide el nivel de vida?	How is the standard of living measured?
Se tienen en cuenta muchos factores.	Many factors are taken into account.
Antes o después cederán.	Sooner or later, they'll give in.
No puedo deshacer este nudo.	I can't untie this knot.
¿Por qué no sacaste el tema?	Why didn't you bring up the subject?
Se habría hecho si hubiera habido tiempo.	It would've been done if there had been time.
Puesto que no hubo tiempo, no se hizo.	Since there wasn't time, it wasn't done.
Puede que ya se haya hecho.	It may have already been done.
¿Quién lo habrá hecho?	I wonder who did it?
Quienquiera que lo hizo, lo hizo bien.	Whoever did it, did it well.
¿Por qué se habrá hecho?	I wonder why it was done?
Pues, se hizo y ya está.	Well it was done, and that's that.
¿Sabes cuánto tiempo llevan aquí?	Do you know how long they've been here?
Si hubiera habido una tormenta, no habríamos celebrado la reunión.	If there had been a storm, we wouldn't have held the meeting.
Fue un discurso muy convincente.	It was a very convincing speech.
¿Me acercas la sal, por favor?	Can you pass me the salt please?
Esperamos tu visita con mucha ilusión.	We're looking forward to your visit.
Estoy agotado. No me puedo mover.	I'm exhausted. I can't move.
Habríamos tardado más si no nos hubieras echado una mano.	It would've taken us longer if you hadn't given us a hand.
Se está revisando el primer borrador.	The first draft is being reviewed.
Se modificarán algunos puntos.	Some points will be revised.
Tiene que haber un malentendido.	There has to be a misunderstanding.
¡Habérmelo dicho!	You should've told me!
Te habrías enfadado.	You would've gotten / got angry.
Habla directamente al micrófono.	Speak directly into the microphone.
Tengo dolor de garganta.	I have a sore throat.
Me duele tragar.	It hurts to swallow.
Deberías haber ido al médico antes.	You should've gone to the doctor sooner.
Estás perdiendo peso desde hace un año.	You've been losing weight for a year.
No mires atrás..., sigue remando.	Don't look back... keep rowing.
La moneda está enganchada en la ranura.	The coin's stuck in the slot.
Sácala con este destornillador.	Get it out with this screwdriver.
Si tuviera un cuchillo, podría sacarla.	If I had a knife, I could get it out.
Estas máquinas me vuelven loco.	These machines drive me crazy / mad.
Ella vale su peso en oro.	She's worth her weight in gold.
¿Crees que deberíamos hacer el esfuerzo?	Do you think we should make the effort?
No vale la pena.	It's not worth it.
Valdría la pena si nos pagaran.	It would be worth it if they paid us.
El profesor no se presentó.	The teacher didn't show up / turn up.
Deben de habérsele pegado las sábanas.	He must have overslept.
De otro modo no me lo explico.	Otherwise I can't figure it out.
Hemos llegado a un acuerdo consensuado.	We've reached a compromise.
Tengo un compromiso con aquella gente	I have a commitment to those people.
Es una vergüenza nacional.	It's a national disgrace.
Las dos empresas se fusionaron.	The two companies merged.
Se tardó meses en negociar la fusión.	It took months to negotiate the merger.
Nuestro equipo de ventas constituye un activo valioso para la empresa.	Our sales team constitutes a valuable asset to the company.
El activo y pasivo deben ser iguales.	Assets and liabilities should be equal.
La contabilidad es la base del balance.	Accounting is the basis of the balance sheet.
Si este negocio fuera rentable, no tendríamos que despedir a nadie.	If this business were profitable, we wouldn't have to lay off people.
Ha habido despidos masivos en ese sector.	There have been massive layoffs in that industry.
Lo único que me interesa es conservar mi empleo.	The only thing I'm interested in is keeping my job.
¿Cómo te ganas la vida?	How do you make a living?
¿A qué te dedicas?	What do you do?
¿Es así de sencillo?	Is it that simple?
Quiero pulir mi inglés.	I want to brush up on my English.
Se te olvidó poner el acento.	You forgot to place the accent.
Estoy ahorrando para comprar un coche.	I'm saving up to buy a car.
¿Qué hace que un hombre haga algo así?	What makes a man do something like that?
Tenía que haber estado desesperado.	He must've been desperate.
¿Para qué servirá eso?	What good will that do?
Si no fueras tan crítico con él...	If you weren't so critical of him...
No hay tantos como antes.	There aren't as many as there used to be.
Cambio de marchas sin usar el embrague.	I change gears without using the clutch.
Para concluir la sesión, quisiera pediros un favor.	To wrap up the session, I'd like to ask you a favour.
Estas técnicas funcionan en determinadas situaciones.	These techniques work in certain situations.
Estas técnicas no son siempre fiables.	These techniques aren't always reliable.
Se me pusieron los pelos de punta.	My hair stood on end.
Estaba muerto de miedo.	I was scared to death.
Me puse a temblar.	I started shaking.
El profesor me calmó.	The teacher calmed me down.
El miedo es una sensación aterradora.	Fear is a terrifying sensation.
Se me fue el santo al cielo.	It completely slipped my mind.
Deja de meterte el dedo en la nariz, ¿quieres?	Stop picking your nose, will you?
Está tan lejos que apenas lo puedo divisar.	It's so far away that I can hardly make it out.
Casi nunca se debería hacer.	It should hardly ever be done.
Ese tipo es un pesado de narices.	That guy is a pain in the neck.
¡Qué fastidio levantarse por la mañana!	What a drag it is getting up!
Ella tiene un don para los idiomas.	She has a gift for languages.
Es una niña superdotada.	She's a gifted child.
Tiene un coeficiente de inteligencia muy alto.	She has a very high I.Q.
Me estoy liando con tantos datos.	I'm getting mixed up with so much data.
Me estás liando.	You're getting me mixed up.
¿Qué tiene que ver esto con aquello?	What does this have to do with that?
Te codeas con gente importante.	You rub shoulders with important people.
Por mucho que trabajes no vas a ganar más dinero.	No matter how hard you work, you're not going to earn more money.
Por muy inteligente que seas...	No matter how intelligent you are...
Por muchas veces que vayas...	No matter how often you go...
Por muy rápido que conduzcas...	No matter how fast you drive...
Por mucho que le presiones...	No matter how hard you pressure him...
Por muchas vitaminas que tomes...	No matter how many vitamins you take...
Cancélalo.	Call it off.
¿Por qué aguantas ese comportamiento?	Why do you put up with that behaviour?
Dile que se ocupe de sus propios asuntos.	Tell him to mind his own business.
No es asunto suyo.	It's none of his business.
Está fisgoneando en tu vida privada.	He's prying into your private life.
Aléjate del vapor.	Get away from the steam.
Voy a apretarles las tuercas.	I'm going to turn up the heat on them.
Voy a hacerles sudar un poco.	I'm going to make them sweat a little.
No te asomes por la ventana.	Don't lean out the window.
No te apoyes en la pared.	Don't lean against the wall.
Estamos respirando el humo de ese tubo de escape.	We're breathing the fumes from that exhaust pipe.
Lávate los dientes y acuéstate.	Brush your teeth and go to bed.
No puedo evitar reírme delante de él.	I can't help laughing in front of him.
¡Tiene una nariz tan grande!	He has such a big nose!
Hay algo en él que atrae a las mujeres.	There's something about him that attracts women.
Quizá sea la forma en que sonríe.	Maybe it's the way he smiles.
Tienes que reconocer que no es guapo.	You have to admit he's not handsome.
Es feo solo por fuera.	He's only ugly on the outside.
Por dentro es una persona maravillosa.	On the inside he's a wonderful person.
Su voz me da escalofríos.	His voice gives me the creeps.
Me casaría con él si me lo pidiera.	I'd marry him if he asked me to.
Está demasiado ocupado haciéndose rico.	He's too busy getting rich.
Tiene un don que pocos hombres poseen.	He has a gift that few men possess.
Se siente su presencia cuando entra por la puerta.	His presence is felt when he comes in through the door.
Casi me desmayo cada vez que me mira.	I almost faint whenever he looks at me.
Es una lástima que esté casado.	It's too bad he's married.
¿Te importaría recoger tus zapatos?	Would you mind picking up your shoes?
La fecha de renovación se ha cambiado.	The renewal date has been changed.
Te estás saliendo por la tangente.	You're going off on a tangent.
Se habría publicado antes si no se hubiera inundado el almacén.	It would've been published sooner if the warehouse hadn't been flooded.
Llámame en cuanto sepas algo.	Call me as soon as you know something.
Lo siento..., lo hice sin querer.	I'm sorry... I didn't mean to do it.
¿Te das cuenta de lo que me has hecho?	Do you realize what you've done to me?
¿Cómo voy a salir de este lío?	How am I going to get out of this mess?
Están metidos en un atasco.	They're stuck in a traffic jam.
Si no hubieran quebrado, podríamos haber cobrado la cantidad.	If they hadn't gone bankrupt, we could've collected the amount.
Ya es demasiado tarde.	It's too late now.
¿Qué hacemos ahora?	What shall we do now?
¿Tiene alguien alguna sugerencia?	Does anyone have any suggestions?
Debisteis cobrarles antes.	You should've collected from them sooner.
No nos digas lo que debíamos hacer.	Don't tell us what we should've done.
Dinos lo que deberíamos hacer ahora.	Tell us what we should do now.
¿Cuál es nuestro saldo bancario?	What's our bank balance?
Tenemos suficiente para llegar a mayo.	We have enough to last us until May.
¿Y si alargamos las condiciones de pago?	And if we lengthen the terms of payment?
No les gustará a nuestros proveedores.	Our suppliers won't like it.
Esto no es un concurso de popularidad.	This isn't a popularity contest.
Exigirán el pago parcial.	They'll demand partial payment.
Algunos dependen totalmente de nosotros.	Some of them depend entirely on us.
Son en su mayoría pequeños proveedores.	They're mostly small suppliers.
Los grandes pueden aguantar.	The big ones can hold out.
Los pequeños se hundirán.	The small ones will go under.
¿Podemos prorrogar la línea de crédito?	Can we extend the credit line?
Ya estamos hasta el cuello de deudas.	We're already up to our neck in debt.
Esperad, se nos olvida algo.	Wait, we're forgetting something.
Tenemos una valiosa colección de cuadros aquí mismo en la oficina.	We have a valuable collection of paintings right here in the office.
¿Estás sugiriendo que los vendamos?	Are you suggesting that we sell them?
¿Qué más podemos hacer?	What else can we do?
No veo otra salida.	I don't see any other way out.
¿Cuánto valen?	How much are they worth?
Recuerdo el valor de hace diez años.	I remember their value ten years ago.
Fueron tasados por un experto.	They were valued by an expert.
Entonces valían tres mil millones.	At that time they were worth 3 billion.
¿Cuánto valdrían ahora?	How much would they be worth now?
Depende de cómo queramos venderlos.	It depends on how we want to sell them.
Si los subastamos, conseguiremos menos.	If we auction them, we'll get less.
Si contratamos a un agente, podemos conseguir un 15 por ciento más.	If we hire an agent, we can get 15 percent more.
Se tardaría más, pero ganaríamos más.	It would take longer but we'd earn more.
¿Cuánto crees que tardaríamos?	How long do you think it would take us?
Podríamos deshacernos de todos ellos en un año más o menos.	We could get rid of all of them in about a year.
Así podríamos saldar nuestras deudas.	That way we could settle our debts.
Incluso podríamos pactar una buena indemnización por despido para todos.	We could even negotiate good severance pay for everyone.
¿Cuánto nos quedaría al final?	How much would we have left in the end?
Aún quedaría suficiente para prepararnos un paracaídas de oro.	There would still be enough left over to prepare ourselves a golden parachute.
¿Qué quiere decir un paracaídas de oro?	What does a golden parachute mean?
Significa que podemos jubilarnos ahora y vivir felices y comer perdices.	It means we can retire now and live happily ever after.
Los escoceses tienen un acento extraño.	The Scottish have a strange accent.
Tienen fama de ser tacaños.	They're famous for being tight-fisted.
Si yo fuera zurdo, podría hacerlo.	If I were left-handed, I could do it.
Llevaos a esa gente de aquí.	Take those people away.
Deja que te releve.	Let me take over for you.
Esa gente es de mente muy estrecha.	Those people are very narrow-minded.
Primero, hacemos una previsión de ventas.	First we make a sales forecast.
Después, hacemos un plan de producción.	Then we make a production plan.
Con estos datos elaboramos el presupuesto de gastos.	With this data, we draw up the expense budget.
Los gastos generales se comparten.	Overhead expenses are shared.
Se asignan a cada departamento según el número de empleados.	They are allocated to each department according to the number of employees.
Algunos jefes de departamento se quejan de esta política.	Some department heads complain about this policy.
Sin embargo, es la forma más justa.	However, it's the fairest way.
Cada mes las ventas reales se comparan con las ventas estimadas.	Each month actual sales are compared to estimated sales.
¿Y qué pasa si hay desviaciones?	And what happens if there are variances?
Localizamos las causas y tomamos medidas.	We pinpoint the causes and take action.
Nuestros clientes son imprevisibles.	Our customers are unpredictable.
Hay muchos altibajos a lo largo del año.	There are a lot of ups and downs throughout the year.
Es un negocio estacional.	It's a seasonal business.
La temporada alta empieza ahora.	The high season is beginning now.
La situación de tesorería mejora en mayo.	The cash situation improves in May.
Los míos están al lado de los de ella.	Mine are next to hers.
El de ellos es diferente del nuestro.	Theirs is different from ours.
¿De quién es el que está en el suelo?	Whose is the one (that's) on the floor?
Aquel antes era de él.	That one used to be his.
Ya no es de él.	It's not his anymore.
Vine para que tú me ayudaras.	I came so that you could help me.
Trabajo para poder mantenerte.	I work so that I can support you.
Habla alto para que todos te oigan.	Speak loudly so that everyone can hear you.
Oí una extraña voz que me asustó.	I heard a strange voice that frightened me.
Miré atrás pero no vi nada.	I looked back but I didn't see anything.
Miré en todas partes.	I looked everywhere.
Por fin, me di cuenta de lo que era.	Finally, I realized what it was.
El teléfono estaba descolgado.	The telephone was off the hook.
Me acerqué (andando) al teléfono.	I walked up to the telephone.
No pude creer lo que oía.	I couldn't believe what I heard.
Fue una voz tan débil...	It was such a weak voice...
De repente me quedé helado.	Suddenly, I froze.
Era mi mujer quien me llamaba.	It was my wife who was calling me.
Mi mujer llevaba tres años muerta.	My wife had been dead for three years.
Colgué y casi me desmayé.	I hung up and almost fainted.
Las llamadas seguían ocurriendo.	The calls kept coming.
Su voz parecía cada vez más cerca.	Her voice seemed closer and closer.
Ya no lo podía aguantar más.	I couldn't stand it any more.
Lentamente me estaba volviendo loco.	I was slowly going crazy.
Decidí por fin ir al cementerio.	I finally decided to go to the cemetery.
Me acerqué (andando) lentamente a la tumba de mi mujer.	I slowly walked up to my wife's grave.
Había habido una tormenta la noche anterior.	There had been a storm the night before.
Un poste telefónico había caído.	A telephone pole had fallen.
Uno de los cables había caído justo en la tumba de mi mujer.	One of the wires had fallen right on top of my wife's grave.
No perdamos contacto con la realidad.	Let's not lose touch with reality.
No construyamos castillos en el aire.	Let's not build castles in the air.
Te pareces (físicamente) a tu padre.	You look like your father.
Te pareces (en tu personalidad) a tu padre.	You take after your father.
Ya aprenderás los secretos del oficio.	You'll learn the tricks of the trade.
Ya se debería haber enviado.	It should've already been sent.
¿Quién tuvo la genial idea de hacer eso?	Who had the great idea to do that?
No fui yo.	It wasn't me.
La culpa fue de Pepe.	It was Pepe's fault.
No me eches la culpa a mí.	Don't blame me.
Siempre estás buscando a alguien a quien echarle la culpa.	You're always looking for someone to blame.
¿En qué dirección se fueron?	Which way did they go?
Hola, Juan. ¿Qué tal estás?	Hello John. How are you doing?
¿Qué tal van las cosas allí?	How are things going there?
No tan bien como había esperado.	Not as well as I'd expected.
¿Te están dando mucha guerra?	Are they giving you a hard time?
Al contrario, me tratan como un rey.	On the contrary; I'm treated like a king.
Entonces, ¿qué es lo que pasa?	Then what's the matter?
Es el clima; no me acostumbro.	It's the climate; I can't get used to it.
Te advertí que haría mucho frío.	I warned you that it would be very cold.
No sé cómo la gente puede vivir aquí.	I don't know how people can live here.
Anda, no es para tanto.	Come on; it's not that bad.
Menos mal que solo me queda una semana.	It's a good thing I only have a week left.
Si no, me volvería loco.	Otherwise I'd go crazy.
¿Qué opinan del nuevo proyecto?	What do they think of the new project?
Les gusta el diseño, pero dicen que es demasiado caro.	They like the design but they say it's too expensive.
Pero ese precio fue pactado hace meses.	But the price was agreed on months ago.
Ese precio se basó en un diseño más avanzado.	But that price was based on a more advanced design.
¿Cómo que más avanzado?	What do you mean more advanced?
No hemos cambiado ni una sola coma.	We haven't changed a single comma.
Ellos parecen pensar que sí.	They seem to think so.
¿Está Hans?	Is Hans there?
Que se ponga al teléfono.	Put him on the line.
Hola, Hans. Soy David.	Hello, Hans. This is David.
Juan me dice que no estáis de acuerdo con el precio.	John tells me you don't agree with the price.
Así es. Habéis hecho algunos cambios.	That's right. You've made some changes.
El diseño es idéntico al que acordamos.	The design is identical to the one we agreed on.
El diseño es igual; estoy de acuerdo.	The design is the same; I agree.
Pero ¿por qué cambiasteis de materiales?	But why did you change materials?
Los materiales son según lo especificado.	The materials are as specified.
Pero el proveedor es diferente.	But the supplier is different.
¿Qué más da?	What difference does it make?
Este proveedor no está certificado.	This supplier isn't certified.
¿Qué quieres decir con "no certificado"?	What do you mean "not certified"?
Solo trabajamos con empresas certificadas por el BSI.	We only work with companies certified by the BSI.
No solo tenéis que estar certificados vosotros...	Not only do you have to be certified...
sino todos vuestros proveedores también.	but all your suppliers as well.
O sea, tenemos que renegociar.	In other words, we have to renegotiate.
No veo otra salida.	I don't see any other way out.
Tendré que someter esto al Consejo.	I'll have to submit this to the Board.
Hay una escasez de mano de obra cualificada en este país.	There's a shortage of skilled labour in this country.
No hay ni un solo ingeniero de caminos.	There's not a single civil engineer.
Deberíais haber previsto ese problema.	You should've foreseen that problem.
Mándame un fontanero y un electricista.	Send me a plumber and an electrician.
Tengo dos físicos nucleares aquí que no están haciendo nada.	I have two nuclear physicists here who are doing nothing.
Los voy a mandar a casa.	I'm going to send them home.
Pero hasta mayo vamos a cargarlos en tu cuenta.	But until May we're going to charge them to your account.
Entonces no me eches la bronca si me salgo del presupuesto.	Then don't get on my back if I go over budget.
Desde el principio fue idea tuya llevarlos allí.	It was your idea to take them there in the first place.
No nos pidas que paguemos tu falta de previsión.	Don't ask us to pay for your lack of foresight.
No soy perfecto..., lo reconozco.	I'm not perfect... I must admit.
¿Necesitas a alguien más?	Do you need anyone else?
Mándame un químico y un experto en hormigón.	Send me a chemist and an expert in concrete.
Estamos en un callejón sin salida.	We're stuck in a dead-end.
Se me han agotado las ideas.	I've run out of ideas.
Atropellaron al cartero.	They ran over the postman.
El pobre hombre sufrió lesiones graves.	The poor man suffered serious injuries.
Se fracturó varias costillas.	He had several broken ribs.
La ambulancia tardó una hora en llegar.	It took the ambulance an hour to arrive.
Una multitud de gente se congregó.	A crowd of people gathered.
El conductor estaba muerto de miedo.	The driver was scared to death.
Menos mal que estaba asegurado.	It's a good thing he was insured.
Abran el libro por la página 40.	Open the book to page 40.
Fíjense cómo empieza el quinto párrafo.	Look at how the fifth paragraph begins.
Es típico de la nueva ola de escritores.	It's typical of the new wave of writers.
Las reglas clásicas se han quedado anticuadas.	They've thrown the classical rules out the window.
¿Qué piensan ustedes? ¿Alguna opinión?	What do you think? Any opinions?
Cualquiera puede hacer cosas así.	Anybody can do things like that.
Me recuerda a la pintura abstracta.	It reminds me of abstract art.
¿En qué sentido?	In what way?
Nadie le ve ni pies ni cabeza.	Nobody can make head or tail of it.
¡Vaya cara que tienes hoy!	You look awful today!
No he pegado ojo en toda la noche.	I didn't sleep a wink last night.
Incorpórate y mantén la espalda recta.	Sit up and keep your back straight.
Tienes que causar una buena impresión.	You have to make a good impression.
Pareces viejo y agotado.	You look tired and worn out.
Te están empezando a salir canas.	You're starting to get gray / grey hair.
Antes estabas lleno de energía.	You used to be full of energy.
Antes eras más fuerte que un toro.	You used to be stronger than an ox.
No eres el mismo desde tu divorcio.	You're not the same since your divorce.
¿Qué quieres que haga?	What do you want me to do?
Sal y disfruta de la vida un poco.	Go out and enjoy life a little.
Todavía no estoy para ello.	I'm not up to it yet.
Pero tienes una larga vida por delante.	But you have a long life ahead of you.
Mi vida ya no es lo que era.	My life isn't what it used to be.
Vivir solo me deprime.	Living alone gets me down.
Me recuerdas a mi primo.	You remind me of my cousin.
Tuvo el mismo problema, pero lo resolvió.	He had the same problem but he solved it.
Se apuntó a un viaje colectivo a Japón.	He signed up for a package tour to Japan.
Conoció a una chica y se casó con ella.	He met a girl and married her.
¿Qué tiene que ver mi coche con tu casa?	What does my car have to do with your house?
Hoy día la ropa no tiene que hacer juego.	Nowadays clothes don't have to match.
Me apuesto a que no sabes mi nombre.	I bet you don't know my name.
Se está haciendo cada vez más difícil.	It's getting harder and harder.
Tropecé con Juan en el metro.	I ran into John in the subway / underground.
Chocaron contra el muro.	They ran into the wall.
Fui corriendo detrás de ella.	I ran after her.
La alcancé en la esquina.	I caught up with her at the corner.
Tendremos éxito a la larga.	We'll succeed in the long run.
Nos quedamos sin gasolina.	We ran out of gasoline / petrol.
El señor Pérez tiene la palabra.	Mr Pérez has the floor.
Si tuviéramos que empezar de cero...	If we had to start from scratch...
Pensándolo bien, sí, quiero una cerveza.	On second thought, I do want a beer.
Me aseguraré de que se haga.	I'll see to it that it's done.
Lo tienes bien merecido.	It serves you right.
Solo veo un inconveniente.	I only see one drawback.
En resumidas cuentas, estoy de acuerdo.	In short, I agree.
Cortaron la reunión antes de lo previsto.	They cut the meeting short.
¿Quién dirige este cotarro?	Who's running this show?
Le gusta presumir de su coche nuevo.	He likes to show off his new car.
Si no lo hubieras lavado en agua caliente, no se habría encogido.	If you hadn't washed it in hot water, it wouldn't have shrunk.
Se encoge incluso en agua fría.	It shrinks even in cold water.
Métete por la primera calle lateral.	Turn down the first side street.
