Recuérdame que les haga una visita.	Remind me to pay them a visit.
No me di cuenta de que estabas aquí.	I didn't realise you were here.
¿Quién te mandó?	Who sent you?
¿Conoces a alguien que viva en Roma?	Do you know anyone who lives in Rome?
Sé quién eres.	I know who you are.
Sé qué hora es.	I know what time it is.
No tengo miedo de la gente como él.	I'm not afraid of people like him.
Asegúrate de que están comiendo.	Make sure they're eating.
Estoy buscando a alguien que no fume.	I'm looking for someone who doesn't smoke.
Él siempre está de acuerdo conmigo.	He always agrees with me.
No se tarda mucho.	It doesn't take long.
Voy al trabajo en coche.	I drive to work.
¿Quién está en la puerta?	Who's at the door?
Te pareces a tu padre. (físicamente)	You look like your father.
Lo probé pero no me gustó.	I tried it but I didn't like it.
¿Por qué no te gustó?	Why didn't you like it?
Lo que necesito es un buen puro.	What I need is a good cigar.
¿Dónde nació tu hermano?	Where was your brother born?
Él es mucho mayor que yo.	He's much older than I am.
Él no es tan mayor como tú crees.	He's not as old as you think.
¿Cuántos años crees que tiene?	How old do you think he is?
Parece tener unos 40 años.	He looks about 40 years old.
Lo siento, pero tuve que hacerlo.	I'm sorry, but I had to do it.
No tuve más remedio.	I had no choice.
Espero que entiendas por qué lo hice.	I hope you understand why I did it.
No fue culpa mía.	It wasn't my fault.
Te dije que lo iba a hacer.	I told you I was going to do it.
¿Por qué no intentaste pararme?	Why didn't you try to stop me?
Nadie hizo nada para pararme.	Nobody did anything to stop me.
Perdí el único amigo que tenía.	I lost the only friend I had.
Lo siento mucho.	I'm very sorry.
Le voy a pedir perdón.	I'm going to apologise to him.
Si tiras esa piedra, te castigaré.	If you throw that stone, I'll punish you.
¿Te crees todo lo que te dicen?	Do you believe everything they tell you?
Solo me creo lo que tú me dices.	I only believe what you tell me.
Eso es lo que me gusta oír.	That's what I like to hear.
Era mucho más grande de lo que creía.	It was much bigger than I thought.
¿Qué estabas haciendo cuando él te vio?	What were you doing when he saw you?
Lo haré yo, si no te importa.	I'll do it if you don't mind.
No me importa en absoluto.	I don't mind at all.
Creo que sí.	I think so.
Creo que no.	I don't think so.
¿Qué era eso?	What was that?
Creía que lo sabías.	I thought you knew.
Tendrán que tener mucho cuidado.	They'll have to be very careful.
No hubo problemas.	There weren't any problems.
Ocurrió una vez.	It happened once.
Habrá una reunión esta noche.	There will be a meeting tonight.
¿De qué tratará?	What will it be about?
¿De qué trata el libro?	What's the book about?
Eres demasiado joven para leerlo.	You're too young to read it.
Puedes hacer lo que quieras.	You can do whatever you want.
Me da igual.	I don't mind / care.
¿Qué tal el concierto?	How was the concert?
¿A quién viste allí?	Who did you see there?
¿Hubo mucha gente?	Were there a lot of people?
Estaba abarrotado.	It was crowded.
Encantado de conocerla.	Pleased to meet you.
No lo abras hasta que yo te diga.	Don't open it until I tell you.
Todavía estoy esperando una respuesta.	I'm still waiting for an answer.
¿No te dijeron que yo estaba aquí?	Didn't they tell you I was here?
Él estaba bastante borracho.	He was quite drunk.
Él no sabía quién era yo.	He didn't know who I was.
Creyó que éramos fantasmas.	He thought we were ghosts.
Él perdió todo lo que tenía.	He lost everything he had.
¿Cuánto tenía?	How much did he have?
Lo suficiente para llenar un barril.	Enough to fill a barrel.
No pierdas tiempo.	Don't waste time.
Me encontraba bastante mal ayer.	I felt pretty / quite bad yesterday.
Espero que no hicieras nada malo.	I hope you didn't do anything bad.
Nunca hago cosas malas.	I never do bad things.
Lo probé pero no me gustó.	I tried it but I didn't like it.
No debe de ser muy difícil.	It can't be very difficult.
La llevé a cenar.	I took her out to dinner.
Me llevaron al cementerio.	They took me to the cemetery.
Una vez es suficiente.	Once is enough.
Fue una experiencia maravillosa.	It was a wonderful experience.
¿Qué hiciste?	What did you do?
¿Hubo tormentas?	Were there any storms?
¿Cómo está Pepe?	How's Pepe?
¿Cómo es Pepe? (físicamente)	What does Pepe look like?
Es alto, moreno y guapo.	He's tall, dark and handsome.
Es bajo, gordo y feo.	He's short, fat and ugly.
Quizás, pero ¿sabes cuánto gana?	Maybe, but do you know how much he earns?
Mucho más que nosotros, eso sí.	Much more than we do, that's for sure.
Él llevaba unas gafas oscuras.	He was wearing dark glasses.
¿Quién lo pisó?	Who stepped on it?
La planta creció rápidamente.	The plant grew quickly.
¿Quién la plantó?	Who planted it?
Dormí como un tronco.	I slept like a log.
Corrieron a la farmacia.	They ran to the pharmacy / chemist's.
¿Por qué le mentiste?	Why did you lie to him?
Viajaron por toda Europa.	They travelled all over Europe.
Perdí el tren.	I missed the train.
Siempre le encantaba bailar. (a él)	He always loved to dance.
Llovió toda la noche.	It rained all night.
Nos dejaron marchar.	They let us leave.
¿Cuánto tiempo duró?	How long did it last?
Duró al menos dos horas.	It lasted at least 2 hours.
No sé por qué (él) habla tanto.	I don't know why he talks so much.
Lo firmé a pie de página.	I signed it at the bottom.
Batieron el récord.	They broke the record.
¿Quién les ayudó?	Who helped them?
No ocurre a menudo.	It doesn't happen often.
Tardaron una hora.	It took them an hour.
¿Quién hizo la cama?	Who made the bed?
¿Quién puso la mesa?	Who set / laid the table?
¿Qué causó el incendio?	What caused the fire?
¿Cómo empezó?	How did it start?
¿Quién trajo el agua?	Who brought the water?
¿Quién llegó aquí el primero?	Who got here first?
No querían verle.	They didn't want to see him.
Tenía dolor de cabeza.	I had a headache.
Hubo una gran explosión.	There was a big explosion.
Hubo varias explosiones.	There were several explosions.
Él se escapó por el agujero.	He escaped through the hole.
Ganaron la apuesta.	They won the bet.
Lucharon contra todo el mundo.	They fought against everyone.
Oscureció temprano.	It got dark early.
No me lo dieron.	They didn't give it to me.
El discurso se grabó.	The speech was recorded.
¿De quién era la flecha?	Whose arrow was it?
Era tuya, ¿verdad?	It was yours, wasn't it?
Me sentía cansado.	I felt tired.
Aquellos años fueron difíciles.	Those years were difficult.
Lo pagué en dólares.	I paid for it in dollars.
No pasó nada.	Nothing happened.
Me dormí en clase.	I fell asleep in class.
¿De quién fue la idea?	Whose idea was it?
Él estaba triste.	He was sad.
¿Dónde lo pusieron?	Where did they put it?
Hubo demasiados.	There were too many.
Nevaba cuando me fui.	It was snowing when I left.
Hacía mucho calor.	It was very hot.
Tenían más hambre que yo.	They were hungrier than I was / me.
Él tenía veinte años cuando yo nací.	He was twenty years old when I was born.
Creo que van a venderlo.	I think they're going to sell it.
Creí que iban a venderlo.	I thought they were going to sell it.
Creí que venías en coche.	I thought you were coming by car.
Lo guardé para ti.	I kept / saved it for you.
¿Por qué quería (él) hacer eso?	Why did he want to do that?
Significaba mucho para mí.	It meant a lot to me.
La clase fue tan aburrida que me dormí.	The class was so boring that I fell asleep.
No son tan listos como tú.	They're not as smart as you are.
¿De quién fue esa idea?	Whose idea was that?
No fue culpa mía.	It wasn't my fault.
¿Qué estaba haciendo (ella) cuando la viste?	What was she doing when you saw her?
¿Quién intentó robarlo?	Who tried to steal it?
No fue robado.	It wasn't stolen.
¿Por qué no fui informado de ello?	Why wasn't I informed about it?
Creíamos que no estabas interesado.	We thought you weren't interested.
No volváis a hacer eso nunca.	Don't ever do that again.
Él no me prestó atención.	He didn't pay (any) attention to me.
Están mucho más contentos que antes.	They're much happier than before.
Todavía me encuentro un poco débil.	I still feel a little weak.
Descuida; ya te pondrás mejor.	Don't worry; you'll get better.
¿Qué te hace pensar eso?	What makes you think that?
Tengo un presentimiento.	I have a feeling.
Espero que tengas razón.	I hope you're right.
Casi nunca me equivoco.	I'm hardly ever wrong.
No hay tanto como antes.	There's not as much as before.
¿Cuánto hubo ayer?	How much was there yesterday?
Mucho más de lo que hay hoy.	Much more than there is today.
No lograron cumplir el plazo.	They failed to meet the deadline.
¿Dónde puedo comprar un periódico?	Where can I buy a newspaper?
¿Dónde puedo cortarme el pelo?	Where can I get a haircut?
Es tan fácil que incluso un niño pequeño lo puede hacer.	It's so easy that even a small child can do it.
A lo mejor, pero no parece fácil.	Maybe, but it doesn't look easy.
Lo haré si lo haces tú también.	I'll do it if you do it too.
¿Dónde puedo conseguir papel así?	Where can I get paper like that?
No tengo ni idea.	I have no idea.
Debe de ser fácil trabajar con él.	It must be easy to work with him.
No es tan fácil como crees.	It's not as easy as you think.
Es más fácil que trabajar con ella.	It's easier than working with her.
Nada es tan difícil como eso.	Nothing's as difficult as that.
Estoy de acuerdo.	I agree.
Sácalo del bolsillo de mi camisa.	Take it out of my shirt pocket.
¿Qué ibas a decir?	What were you going to say?
¿Ibas a decir algo?	Were you going to say something?
Creía que ibas a decirme algo.	I thought you were going to tell me something.
¿Adónde ibas cuando te pararon?	Where were you going when they stopped you?
¿Cuál fue tu impresión de él?	What was your impression of him?
Era más alto de lo que yo esperaba.	He was taller than I expected.
Él es mucho más alto que tú.	He's much taller than you.
Es bastante más joven también.	He's quite a bit younger too.
Parece más joven de lo que es.	He looks younger than he is.
¿Qué le dijo (a ella) el lobo cuando la vio?	What did the wolf say to her when he saw her?
Le preguntó adónde iba.	He asked her where she was going.
¿Qué dijo ella?	What did she say?
Ella le dijo que iba a casa de su abuela.	She told him she was going to her grandmother's house.
Y después, ¿qué hizo ella?	And then what did she do?
No me acuerdo del resto del cuento.	I don't remember the rest of the story.
¿Se la comió el lobo al final?	Did the wolf eat her in the end?
Creo que un cazador la salvó.	I think a hunter saved her.
¿Y qué le pasó al lobo?	And what happened to the wolf?
El cazador lo mató.	The hunter killed him / it.
Esa no es la versión que yo conozco.	That's not the version I know.
¿Qué importa?	What difference does it make?
Él no habla tanto como tú.	He doesn't talk as much as you do.
Hablas demasiado.	You talk too much.
No fumes tanto.	Don't smoke so much.
No fumo tanto como tú.	I don't smoke as much as you do.
Fumas demasiados puros.	You smoke too many cigars.
No fumo tantos como él.	I don't smoke as many as he does.
Fumas tantos que no sé qué hacer.	You smoke so many that I don't know what to do.
¿No me oyes?	Can't you hear me?
¿Puedo asistir a la reunión?	Can I attend the meeting?
Así es la vida.	That's life.
No me creo nada de lo que dices.	I don't believe anything you say.
¿No te fías de mí?	Don't you trust me?
No es que no me fíe de ti...	It's not that I don't trust you...
Entonces, ¿qué es?	Then what is it?
¿Qué te pasa?	What's the matter with you?
¿Ya no te caigo bien?	Don't you like me any more?
¿Ya no quieres verme?	Don't you want to see me any more?
Creí que éramos amigos.	I thought we were friends.
Creí que yo era tu mejor amigo.	I thought I was your best friend.
¿Por qué no dices algo?	Why don't you say something?
Me gustaría saber lo que piensas.	I'd like to know what you think.
¿Desde cuándo me odias?	Since when do you hate me?
¿Qué hice yo para ofenderte?	What did I do to offend you?
Se lo pasaron bien.	They had a good time.
Nos desearon una feliz Navidad.	They wished us a Merry Christmas.
Les deseamos lo mismo.	We wished them the same.
Él parecía estar de buen humor.	He seemed to be in a good mood.
¿Cómo lo sabes?	How do you know?
Porque me dijo buenos días.	Because he said good morning to me.
Hubo algunos problemas al principio.	There were some problems at first.
¿Cómo los resolvisteis?	How did you solve them?
De la forma habitual.	In the usual way.
¿Cómo era eso?	How was that?
Te lo diré más tarde.	I'll tell you later.
¿Por qué no puedes decírmelo ahora?	Why can't you tell me now?
Vale, te lo diré.	Okay, I'll tell you.
Gracias por decirme la verdad.	Thank you for telling me the truth.
De nada.	You're welcome / Don't mention it.
Explícamelo una vez más.	Explain it to me one more time.
Fue mucho más fácil que la última vez.	It was much easier than the last time.
¿Cuánto tardaste en hacerlo?	How long did it take you to do it?
Él estaba mejor preparado que yo.	He was better prepared than I was.
Fue debido a un error.	It was due to an error / a mistake.
Él tuvo que subirse al árbol.	He had to climb the tree.
Vino el fontanero para mirarlo.	The plumber came to look at it.
Se estaban quejando de la falta de un plan concreto.	They were complaining about the lack of a specific plan.
Pero vieron esto, ¿no?	But they saw this, didn't they?
¿Quién estaba con él cuando se cayó?	Who was with him when he fell?
Todo el mundo esperaba un hombre.	Everyone expected a man.
Habrá varias reuniones.	There will be several meetings.
¿Habrá mucha gente allí?	Will there be many people there?
No necesitamos tu ayuda por ahora.	We don't need your help for now.
Gracias a Dios no me llamaron.	Thank God they didn't call me.
Tendrá lugar en aquella sala.	It'll take place in that room.
No habrá ninguna clase de fiesta.	There won't be any kind of party.
No me envíes eso más.	Don't send that to me any more.
Todavía hay algunos errores.	There are still some mistakes.
Él trató de matarse.	He tried to kill himself.
Me veo en el espejo.	I can see myself in the mirror.
Se llaman a sí mismos "los forajidos".	They call themselves "the outlaws".
¿Son de verdad forajidos?	Are they really outlaws?
¿Quién sabe?	Who knows?
Deben de ser malos.	They must be bad.
Les conocí hace mucho tiempo.	I met them a long time ago.
Le recogí en el aeropuerto.	I picked him up at the airport.
Me acosté pero no pude dormirme.	I went to bed but I couldn't get to sleep.
Me desperté pero no me levanté.	I woke up but I didn't get up.
Tendremos que despertarla.	We'll have to wake her up.
¿Para qué?	What for?
Mételos en las cajas cuadradas.	Put them in / into the square boxes.
No los saques.	Don't take them out.
No los saques de las cajas.	Don't take them out of the boxes.
No sirve para nada; tíralo.	It's useless; throw it away.
No me hace falta.	I don't need it.
No me gusta tirar las cosas.	I don't like to throw things away.
Entonces lo tiraré yo.	Then I'll throw it away.
¿Se puede? (para entrar)	May I?
Ingresé en la empresa hace diez años.	I joined the company ten years ago.
Ingresé en el ejército porque no pude encontrar otro trabajo.	I joined the army because I couldn't find another job.
Agradezco tu esfuerzo.	I appreciate your effort.
Encantado de conocerla (a usted).	Pleased to meet you.
¿Te importa que fume?	Do you mind if I smoke?
No me importa en absoluto.	I don't mind at all.
Da igual.	It doesn't matter.
¿Por qué no te haces socio del club?	Why don't you join the club?
Me gustaría, pero no puedo.	I'd like to, but I can't.
¿Qué quieres ser cuando seas mayor?	What do you want to be when you grow up?
Quiero entrar en la Marina.	I want to join the Navy.
Trabajas demasiado.	You work too much.
¿Cuánto costó?	How much did it cost?
Decidí no comprarlo.	I decided not to buy it.
¿Cuándo lo oíste?	When did you hear it?
Me puse enfermo.	I got sick / fell ill.
Tardé varios días.	It took me several days.
¿Quién trajo el dinero?	Who brought the money?
Yo.	I did.
Se me olvidó el paraguas.	I forgot my umbrella.
Eso me pasa a mí también.	That happens to me too.
Ellos se parecen. (físicamente)	They look alike.
Me senté en la tarta.	I sat on the cake.
Todos se rieron de mí.	Everyone laughed at me.
Me dormí sobre las 3.	I went to sleep around 3.
Él me lo leyó.	He read it to me.
Crecieron rápidamente.	They grew fast / quickly.
¿Cuánto tiempo duró?	How long did it last?
¿Quién lo vendió?	Who sold it?
Condujeron como profesionales.	They drove like professionals.
Lo escribí pensando en ti.	I wrote it with you in mind.
Eso es muy amable de tu parte.	That's very kind of you.
Espero que lo leas.	I hope you read it.
No dejaré que nadie lo lea.	I won't let anyone read it.
No tienes que hacer eso.	You don't have to do that.
Lo hicimos nosotros mismos.	We did it ourselves.
Me enseñaron el alfabeto.	They taught me the alphabet.
Devuélvemelo.	Give it back to me.
¿Por qué no lo usaste?	Why didn't you use it?
¿Cuáles fueron sus reacciones?	What were their reactions?
¿Qué averiguaste?	What did you find out?
Está oscureciendo.	It's getting dark.
No me gustó tu discurso.	I didn't like your speech.
Me enseñaron el cuadro.	They showed me the picture.
No era tan grande como yo creía.	It wasn't as big as I thought.
Giraron en la primera esquina.	They turned at the first corner.
Volvieron a su país.	They went back to their country.
Todos se alegraban.	Everyone was glad.
No convoqué la reunión.	I didn't call the meeting.
Tenían hambre.	They were hungry.
Me lo dieron.	They gave it to me.
No lo perdí.	I didn't lose it.
Hacía viento.	It was windy.
Hice la cama.	I made the bed.
Hice un esfuerzo.	I made an effort.
Lo hice lo mejor que pude.	I did the best I could.
No lo robé.	I didn't steal it.
Se fueron.	They left.
¿Qué pasó?	What happened?
¿Cómo pasó?	How did it happen?
¿Qué estabas haciendo cuando ocurrió?	What were you doing when it happened?
¿Con quién tienes que hablar?	Who do you have to talk to?
Me dijeron que tenía que venir aquí.	They told me I had to come here.
No fue culpa mía.	It wasn't my fault.
Nadie sabía que iba a ocurrir.	Nobody knew it was going to happen.
¿Quieres decir que fue una sorpresa?	Do you mean it was a surprise?
No lo considero importante.	I don't consider it important.
Hay cosas más importantes en la vida.	There are more important things in life.
¿Le consideras un amigo?	Do you consider him a friend?
¿Qué más puedo hacer?	What else can I do?
Hago todo lo que puedo.	I do everything I can.
Eso no es suficiente.	That's not enough.
Nadie quería discutir con él.	Nobody wanted to argue with him.
Fue el hombre más difícil que he conocido nunca.	He was the most difficult man I've ever met.
Fueron los primeros en hacerlo.	They were the first ones to do it.
Perdí el control del coche.	I lost control of the car.
Vendimos todo lo que produjimos.	We sold everything we produced.
Ya no vendemos nada.	We don't sell anything any more.
La llevé a ver a mi tía.	I took her to see my aunt.
Llovía cuando nos fuimos.	It was raining when we left.
El coche no arrancó.	The car didn't start.
Cogimos un taxi.	We caught a cab / taxi.
El conductor del taxi era una mujer.	The taxi driver was a woman.
¿Era educada?	Was she polite?
La mayoría de los taxistas son educados.	Most taxi drivers are polite.
Dudo que eso sea verdad.	I doubt that's true.
Tengo mis dudas.	I have my doubts.
¿Cuánto te debo?	How much do I owe you?
¿Cuánto te debe él?	How much does he owe you?
No pierdas tu tiempo.	Don't waste your time.
Eso es una pérdida de tiempo.	That's a waste of time.
Él nunca supo el significado de la vida.	He never knew the meaning of life.
Yo tampoco lo sé.	I don't know either.
Eres un hombre muy afortunado.	You're a very lucky man.
Poca gente tiene lo que tú tienes.	Few people have what you have.
¿No habrá nada?	Won't there be anything?
¿No había nada?	Wasn't there anything?
¿No hay nada?	Isn't there anything?
¿Quién llama a la puerta?	Who's knocking at the door?
Estate quieto.	Be still.
¿Qué significa esto?	What does this mean?
Tenemos que calcular la cantidad.	We have to calculate the amount.
Déjalo aquí para que otra gente lo pueda usar también.	Leave it here so that other people can use it too.
Esa es una idea fantástica.	That's a terrific idea.
No se me ocurrió.	It didn't occur to me.
¿Por qué no se te ocurrió?	Why didn't it occur to you?
Nunca se me ocurren cosas así.	Things like that never occur to me.
Tendrás que tomar una decisión.	You'll have to make a decision.
¿No puedes esperar un poco más?	Can't you wait a little longer?
Nunca le gustaba comer fuera.	He never liked to eat out.
¿Qué propones que hagamos?	What do you propose we do?
¿Cuánto tiempo nos queda?	How much time do we have left?
Nos quedan dos horas.	We have two hours left.
Hay un agujero en tu camisa.	There's a hole in your shirt.
Dividamos el dinero.	Let's divide the money.
Lo quiero todo para mí.	I want it all for me.
No me gusta tratar con gente como tú.	I don't like to deal with people like you.
Puedes hacer lo que quieras.	You can do whatever you want.
Funcionará si lo tratas bien.	It will work if you treat it well.
No sabes hacer nada.	You don't know how to do anything.
¿Funciona?	Does it work?
Me alegro de saber eso.	I'm glad to know / hear that.
No hay razón para estar preocupado.	There's no reason to be worried.
Deben de tener miedo a volar.	They must be afraid of flying.
Él bebe demasiado.	He drinks too much.
Puedo oír todo lo que hacen.	I can hear everything they do.
No les escuches.	Don't listen to them.
No lo puedo evitar.	I can't help it.
Debe de ser terrible.	It must be terrible.
Creo que ella le envidia (a él).	I think she envies him.
No vuelvas a decir eso nunca.	Don't ever say that again.
¿Sigues ayudando a tu hijo?	Are you still helping your son?
¿Cuál fue la decisión final?	What was the final decision?
¿Por qué no estuviste allí?	Why weren't you there?
Les dije que ibas a estar allí.	I told them you were going to be there.
Van a pensar que soy un mentiroso.	They're going to think I'm a liar.
Pareces una rata ahogada.	You look like a drowned rat.
Descansa un rato; pareces cansado.	Rest for a while; you look tired.
Tómalo o déjalo.	Take it or leave it.
Saltaron el muro.	They jumped over the wall.
¿Quién les dio permiso para hacer semejante cosa?	Who gave them permission to do such a thing?
Su búsqueda (de ellos) terminó en un fracaso.	Their search ended in failure.
¿Por qué fracasaron?	Why did they fail?
Algún día tendrán éxito.	Someday they'll succeed.
El éxito no es lo más importante.	Success isn't the most important thing.
Él es un hombre de éxito.	He's a successful man.
Soy un fracasado.	I'm a failure.
¿Sientes pena de ti mismo?	Do you feel sorry for yourself?
El partido fue muy emocionante.	The game / match was very exciting.
¿Quién ganó?	Who won?
Empataron.	They tied / drew.
Fue un empate.	It was a tie / draw.
¿Quién marcó los goles?	Who scored the goals?
¿Cuál fue el resultado final?	What was the final score?
Llevé a mi hijo a verlo.	I took my son to see it.
Es un poco joven, ¿no?	He's a bit / little young, isn't he?
Por lo visto, no.	Apparently not.
Parecía disfrutar con el partido.	He seemed to enjoy the game.
¿A qué hora llegasteis a casa?	What time did you get back home?
Mucho más tarde de lo que esperaba.	Much later than I expected.
¿Qué dirán cuando se enteren?	What will they say when they find out?
Fue un completo fracaso.	It was a complete failure.
¿De quién fue la culpa?	Whose fault was it?
No fue culpa de nadie.	It wasn't anybody's fault.
Habrá una investigación.	There will be an investigation.
No encontrarás nada.	You won't find anything.
Ya veremos.	We'll see.
¿Qué planes tienes para el domingo?	What plans do you have for Sunday?
Vamos a ver a unos amigos.	We're going to see some friends.
¿Les conozco?	Do I know them?
Creo que no.	I don't think so.
¿Qué tal tu trabajo?	How's your job?
Todo va bien.	Everything's going fine.
Todo va de maravilla.	Everything's going great.
Me alegro de oír eso.	I'm glad to hear that.
Entonces no piensan despedirte.	Then they don't plan to fire you.
Espero que no.	I hope not.
No me gusta estar cerca de él.	I don't like to be near him.
¿Huele mal?	Does he smell bad?
No seas gracioso.	Don't be funny.
No pretendo ser gracioso.	I'm not trying to be funny.
Tengo algo importante que decirte.	I have something important to tell you.
Adelante.	Go ahead.
Voy a decirte algo que no te va a gustar.	I'm going to tell you something you're not going to like.
Deja que yo decida eso.	Let me decide that.
Si eso es lo que quieres…	If that's what you want…
Tú sabes muy bien lo que quiero.	You know very well what I want.
No tengo ni idea.	I have no idea.
Quiero casarme con tu hija.	I want to marry your daughter.
¿Quieres qué?	You want what?
Ya me oíste.	You heard me.
Pero ella es mucho más joven que tú.	But she's much younger than you (are).
¿Me estás llamando viejo?	Are you calling me an old man?
¿La quieres de verdad?	Do you really love her?
La quiero y ella me quiere a mí.	I love her and she loves me.
Queremos casarnos la próxima semana.	We want to get married next week.
¿Cuándo empezasteis a salir juntos?	When did you start going out together?
Hace un par de meses.	A couple of months ago.
¿Dónde conociste a mi hija?	Where did you meet my daughter?
¿Sabe mi mujer algo de esto?	Does my wife know anything about this?
¿Quién se lo dijo?	Who told her?
Espero que sepas lo que haces.	I hope you know what you're doing.
¡Qué sorpresa tan desagradable!	What an unpleasant surprise!
No esperes tener mi consentimiento.	Don't expect to have my consent.
¿Por qué no me dijo nada ella?	Why didn't she tell me anything?
Espero que no esté esperando un hijo.	I hope she's not expecting a baby.
¿Qué sugieres que hagamos?	What do you suggest we do?
Toma tus propias decisiones.	Make your own decisions.
¿No me vas a dar un consejo?	Aren't you going to give me any advice?
¿Para qué?	What for?
Al menos felicítanos.	At least congratulate us.
Dile que venga.	Tell him to come.
Me gustaría probarlo.	I'd like to try it.
Diles que tengan cuidado.	Tell them to be careful.
Quiero ir con él.	I want to go with him.
Quiero que vayas con él.	I want you to go with him.
No le digas quién soy.	Don't tell him who I am.
No quiero que él sepa nada.	I don't want him to know anything.
Me dijeron que lo buscara.	They told me to look for him.
Nadie te dijo que hicieras nada.	Nobody told you to do anything.
Te dije que volvieras a hacerlo.	I told you to do it again.
¿Por qué no volviste a hacerlo?	Why didn't you do it again?
¿Quién te dijo que me llamaras?	Who told you to call me?
Quiero que me mires.	I want you to look at me.
Quiero que sepas una cosa.	I want you to know something.
Quiero que compartas tus juguetes.	I want you to share your toys.
Quiero que seas el juez.	I want you to be the judge.
Quiero que seas justo.	I want you to be fair.
Dile que se vaya.	Tell him to leave.
Vigílales.	Watch them / Keep an eye on them.
Quieren que perdamos.	They want us to lose.
Queremos que ganéis.	We want you to win.
Quiero que os lo paséis bien.	I want you to have a good time.
Quiero que lo pienses.	I want you to think about it.
No quieren que vengamos.	They don't want us to come.
Quiero que encuentres una solución.	I want you to find a solution.
No va a ser fácil.	It's not going to be easy.
Quiero que tengas esto.	I want you to have this.
Es fácil dar órdenes.	It's easy to give orders.
Es difícil cumplirlas.	It's difficult to carry them out.
No te pedí que hicieras nada.	I didn't ask you to do anything.
Te estoy pidiendo que seas mi amigo.	I'm asking you to be my friend.
Diles que no me miren.	Tell them not to look at me.
Pídeles que no fumen.	Ask them not to smoke.
¿Por qué quieres que yo haga eso?	Why do you want me to do that?
¿Qué quieres que (yo) haga?	What do you want me to do?
¿Qué quieres que (yo) diga?	What do you want me to say?
¿Adónde quieres que (yo) vaya?	Where do you want me to go?
¿Cuándo quieres que (yo) esté aquí?	When do you want me to be here?
¿Con quién quieres que (yo) hable?	Who do you want me to speak to?
¿Con qué frecuencia quieres que (yo) le llame?	How often do you want me to call him?
¿Cuál quieres que (yo) elija?	Which one do you want me to choose?
¿Cuánto tiempo quieres que dure la reunión?	How long do you want the meeting to last?
¿Cómo quieres que (yo) la convenza?	How do you want me to convince her?
¿Cómo quieres que (yo) lo haga?	How do you want me to do it?
¿Adónde quieres que (yo) te lleve?	Where do you want me to take you?
Casi nunca como pan.	I hardly ever eat bread.
Siempre uso ceniceros.	I always use ashtrays.
Raramente viajamos.	We seldom travel.
Nunca están satisfechos.	They're never satisfied.
Divertíos.	Have a good time.
¿Te gustaría venir con nosotros?	Would you like to join us?
¿Qué clase de persona es él?	What kind of person is he?
Agradezco tu interés.	I appreciate your interest.
Hagamos algo.	Let's do something.
¿Nos vamos?	Shall we go?
Vámonos.	Let's go.
¿Les ayudo?	Shall I help them?
Esta es tu última oportunidad.	This is your last chance.
Puedes ir adonde quieras.	You can go wherever you want.
Puedes hacer lo que quieras.	You can do whatever you want.
Puedes llamar a quien quieras.	You can call whoever you want.
Te puedes ir cuando quieras.	You can leave whenever you want.
¿Cuándo les recogerás?	When will you pick them up?
¿Estarán esperándote?	Will they be waiting for you?
¿Por qué no llevas mi coche?	Why don't you take my car?
Intentemos ser amigos.	Let's try to be friends.
Me gustaría regalarte este libro.	I'd like to give you this book.
Eso es muy amable de tu parte.	That's very kind of you.
No dejes que te molesten.	Don't let them bother you.
¿Te estoy molestando?	Am I bothering you?
Enseguida vuelvo; no te vayas.	I'll be right back; don't go away.
¿Qué podemos hacer?	What can we do?
Olvídate de ella.	Forget about her.
Me encanta escucharte hablar.	I love listening to you talk.
Me encantaría estar contigo.	I'd love to be with you.
¿Te quieres venir con nosotros?	Do you want to come with us?
Sí, me encantaría.	Yes, I'd love to.
Entonces, ¿a qué estamos esperando?	Then, what are we waiting for?
Esto no tiene nada que ver con aquello.	This has nothing to do with that.
¿Qué hacemos?	What shall we do?
Las cosas mejorarán.	Things will get better.
Era un discurso tan aburrido que me dormí.	It was such a boring speech that I fell asleep.
No fui el único.	I wasn't the only one.
Déjame que te ayude.	Let me help you.
Me alegro de que ganaras.	I'm glad you won.
Siento que perdieras.	I'm sorry you lost.
Veamos lo que tienes.	Let's see what you have.
Pídeles que caminen más despacio.	Ask them to walk more slowly.
Me temo que vaya a llover.	I'm afraid it's going to rain.
Dile lo que quieras.	Tell him whatever you want.
¿Por qué quiere él que hagas eso?	Why does he want you to do that?
Me enteré de ello ayer.	I found out / learned about it yesterday.
No me despiertes demasiado temprano.	Don't wake me up too early.
¿Enciendo la luz ahora?	Shall I turn on the light now?
Dile que se quede donde está.	Tell him to stay where he is.
Dile que no se mueva.	Tell him not to move.
El mío es mucho mejor que el tuyo.	Mine is much better than yours.
Estoy buscando a alguien que sepa hablar inglés.	I'm looking for someone who knows how to speak English.
Nací en un país de habla inglesa.	I was born in an English-speaking country.
¿Es el inglés tu lengua materna?	Is English your mother tongue?
¿Cuándo tomarás una decisión?	When will you make a decision?
Cuando deje de llover.	When it stops raining.
Él dejó la escuela a los 15 años.	He quit school at the age of 15.
Tengo que dejar de fumar.	I have to quit / give up smoking.
¡Déjame en paz!	Leave me alone!
¿Tienes algo que decir?	Do you have anything to say?
Poca gente es tan impaciente como tú.	Few people are as impatient as you are.
¿Cuándo estarán de vuelta?	When will they be back?
¿Qué hago mientras tanto?	What shall I do in the meantime?
